Group,ShortChar01,Cust. ID,Customer,Name,Address,Address2,Address3,City,State/Province,Postal Code,Country,EDICode,Est. Date,Ship To
DLR,,CID1558,2837,Customer Name 1558,Street Address 1558,Line2,Line3,The City,STATE,10471,USA,,8/1/1994,
DLR,,CID1559,2846,Customer Name 1559,Street Address 1559,Line2,Line3,The City,STATE,10471,USA,,8/2/1994,
OEM,,CID1560,2854,Customer Name 1560,Street Address 1560,Line2,Line3,The City,STATE,10471,USA,,8/3/1994,
DLR,,CID1561,2856,Customer Name 1561,Street Address 1561,Line2,Line3,The City,STATE,10471,CAN,,8/4/1994,
DLR,,CID1562,2888,Customer Name 1562,Street Address 1562,Line2,Line3,The City,STATE,10471,USA,,8/5/1994,
DLR,,CID1563,2891,Customer Name 1563,Street Address 1563,Line2,Line3,The City,STATE,10471,USA,,8/6/1994,
DLR,,CID1564,2894,Customer Name 1564,Street Address 1564,Line2,Line3,The City,STATE,10471,USA,,8/7/1994,
DLR,,CID1565,2897,Customer Name 1565,Street Address 1565,Line2,Line3,The City,STATE,10471,USA,,8/8/1994,
DLR,,CID1566,2898,Customer Name 1566,Street Address 1566,Line2,Line3,The City,STATE,10471,USA,,8/9/1994,
DLR,,CID1567,2901,Customer Name 1567,Street Address 1567,Line2,Line3,The City,STATE,10471,USA,,8/10/1994,
DLR,,CID1568,2903,Customer Name 1568,Street Address 1568,Line2,Line3,The City,STATE,10471,USA,,8/11/1994,
DLR,,CID1569,2909,Customer Name 1569,Street Address 1569,Line2,Line3,The City,STATE,10471,USA,,8/12/1994,
DLR,,CID1570,2911,Customer Name 1570,Street Address 1570,Line2,Line3,The City,STATE,10471,USA,,8/13/1994,
DLR,,CID1571,2914,Customer Name 1571,Street Address 1571,Line2,Line3,The City,STATE,10471,USA,,8/14/1994,
DLR,,CID1572,2915,Customer Name 1572,Street Address 1572,Line2,Line3,The City,STATE,10471,USA,,8/15/1994,
DLR,,CID1573,2916,Customer Name 1573,Street Address 1573,Line2,Line3,The City,STATE,10471,USA,,8/16/1994,
IND,,CID1574,2918,Customer Name 1574,Street Address 1574,Line2,Line3,The City,STATE,10471,USA,,8/17/1994,
DLR,,CID1575,2920,Customer Name 1575,Street Address 1575,Line2,Line3,The City,STATE,10471,USA,,8/18/1994,
DLR,,CID1576,2921,Customer Name 1576,Street Address 1576,Line2,Line3,The City,STATE,10471,USA,,8/19/1994,
DLR,,CID1577,2923,Customer Name 1577,Street Address 1577,Line2,Line3,The City,STATE,10471,USA,,8/20/1994,
DLR,,CID1578,2925,Customer Name 1578,Street Address 1578,Line2,Line3,The City,STATE,10471,USA,,8/21/1994,
DLR,,CID1579,2926,Customer Name 1579,Street Address 1579,Line2,Line3,The City,STATE,10471,USA,,8/22/1994,
OEM,,CID1580,2927,Customer Name 1580,Street Address 1580,Line2,Line3,The City,STATE,10471,USA,,8/23/1994,
DLR,,CID1581,2930,Customer Name 1581,Street Address 1581,Line2,Line3,The City,STATE,10471,USA,,8/24/1994,
DLR,,CID1582,2931,Customer Name 1582,Street Address 1582,Line2,Line3,The City,STATE,10471,USA,,8/25/1994,
OEM,,CID1583,2932,Customer Name 1583,Street Address 1583,Line2,Line3,The City,STATE,10471,USA,,8/26/1994,
DLR,,CID1584,2933,Customer Name 1584,Street Address 1584,Line2,Line3,The City,STATE,10471,USA,,8/27/1994,
DLR,,CID1585,2938,Customer Name 1585,Street Address 1585,Line2,Line3,The City,STATE,10471,USA,,8/28/1994,
DLR,,CID1586,2939,Customer Name 1586,Street Address 1586,Line2,Line3,The City,STATE,10471,USA,,8/29/1994,
DLR,,CID1587,2940,Customer Name 1587,Street Address 1587,Line2,Line3,The City,STATE,10471,USA,,8/30/1994,
DLR,,CID1588,2941,Customer Name 1588,Street Address 1588,Line2,Line3,The City,STATE,10471,USA,,8/31/1994,
DLR,,CID1589,2942,Customer Name 1589,Street Address 1589,Line2,Line3,The City,STATE,10471,USA,,9/1/1994,
DLR,,CID1590,2943,Customer Name 1590,Street Address 1590,Line2,Line3,The City,STATE,10471,USA,,9/2/1994,
DLR,,CID1591,2945,Customer Name 1591,Street Address 1591,Line2,Line3,The City,STATE,10471,USA,,9/3/1994,
DLR,,CID1592,2946,Customer Name 1592,Street Address 1592,Line2,Line3,The City,STATE,10471,USA,,9/4/1994,
DLR,,CID1593,2948,Customer Name 1593,Street Address 1593,Line2,Line3,The City,STATE,10471,CAN,,9/5/1994,
DLR,,CID1594,2949,Customer Name 1594,Street Address 1594,Line2,Line3,The City,STATE,10471,USA,,9/6/1994,
DLR,,CID1595,2955,Customer Name 1595,Street Address 1595,Line2,Line3,The City,STATE,10471,USA,,9/7/1994,
DLR,,CID1596,2960,Customer Name 1596,Street Address 1596,Line2,Line3,The City,STATE,10471,USA,,9/8/1994,
DLR,,CID1597,2962,Customer Name 1597,Street Address 1597,Line2,Line3,The City,STATE,10471,USA,,9/9/1994,
OEM,,CID1598,2966,Customer Name 1598,Street Address 1598,Line2,Line3,The City,STATE,10471,USA,,9/10/1994,
DLR,,CID1599,2969,Customer Name 1599,Street Address 1599,Line2,Line3,The City,STATE,10471,USA,,9/11/1994,
DLR,,CID1600,2970,Customer Name 1600,Street Address 1600,Line2,Line3,The City,STATE,10471,USA,,9/12/1994,
IND,,CID1601,2971,Customer Name 1601,Street Address 1601,Line2,Line3,The City,STATE,10471,USA,,9/13/1994,
DLR,,CID1602,2972,Customer Name 1602,Street Address 1602,Line2,Line3,The City,STATE,10471,USA,,9/14/1994,
DLR,,CID1603,2974,Customer Name 1603,Street Address 1603,Line2,Line3,The City,STATE,10471,USA,,9/15/1994,
DLR,,CID1604,2978,Customer Name 1604,Street Address 1604,Line2,Line3,The City,STATE,10471,USA,,9/16/1994,
DLR,,CID1605,2981,Customer Name 1605,Street Address 1605,Line2,Line3,The City,STATE,10471,USA,,9/17/1994,
IND,,CID1606,2991,Customer Name 1606,Street Address 1606,Line2,Line3,The City,STATE,10471,USA,,9/18/1994,
IND,,CID1607,2995,Customer Name 1607,Street Address 1607,Line2,Line3,The City,STATE,10471,USA,,9/19/1994,
DLR,,CID1608,2996,Customer Name 1608,Street Address 1608,Line2,Line3,The City,STATE,10471,USA,,9/20/1994,
IND,,CID1609,2997,Customer Name 1609,Street Address 1609,Line2,Line3,The City,STATE,10471,USA,,9/21/1994,
DLR,,CID1610,2998,Customer Name 1610,Street Address 1610,Line2,Line3,The City,STATE,10471,USA,,9/22/1994,
OEM,,CID1611,2999,Customer Name 1611,Street Address 1611,Line2,Line3,The City,STATE,10471,USA,,9/23/1994,
OEM,,CID1612,3000,Customer Name 1612,Street Address 1612,Line2,Line3,The City,STATE,10471,USA,,9/24/1994,
DLR,,CID1613,3001,Customer Name 1613,Street Address 1613,Line2,Line3,The City,STATE,10471,USA,,9/25/1994,
OEM,,CID1614,3002,Customer Name 1614,Street Address 1614,Line2,Line3,The City,STATE,10471,USA,,9/26/1994,
DLR,,CID1615,3008,Customer Name 1615,Street Address 1615,Line2,Line3,The City,STATE,10471,USA,,9/27/1994,
OEM,,CID1616,3010,Customer Name 1616,Street Address 1616,Line2,Line3,The City,STATE,10471,CANADA,,9/28/1994,
DLR,,CID1617,3011,Customer Name 1617,Street Address 1617,Line2,Line3,The City,STATE,10471,USA,,9/29/1994,
DLR,,CID1618,3013,Customer Name 1618,Street Address 1618,Line2,Line3,The City,STATE,10471,USA,,9/30/1994,
DLR,,CID1619,3014,Customer Name 1619,Street Address 1619,Line2,Line3,The City,STATE,10471,USA,,10/1/1994,
DLR,,CID1620,3019,Customer Name 1620,Street Address 1620,Line2,Line3,The City,STATE,10471,USA,,10/2/1994,
DLR,,CID1621,3020,Customer Name 1621,Street Address 1621,Line2,Line3,The City,STATE,10471,USA,,10/3/1994,
DLR,,CID1622,3024,Customer Name 1622,Street Address 1622,Line2,Line3,The City,STATE,10471,USA,,10/4/1994,
DLR,,CID1623,3025,Customer Name 1623,Street Address 1623,Line2,Line3,The City,STATE,10471,USA,,10/5/1994,
DLR,,CID1624,3026,Customer Name 1624,Street Address 1624,Line2,Line3,The City,STATE,10471,USA,,10/6/1994,
DLR,,CID1625,3027,Customer Name 1625,Street Address 1625,Line2,Line3,The City,STATE,10471,USA,,10/7/1994,
DLR,,CID1626,3028,Customer Name 1626,Street Address 1626,Line2,Line3,The City,STATE,10471,USA,,10/8/1994,
DLR,,CID1627,3029,Customer Name 1627,Street Address 1627,Line2,Line3,The City,STATE,10471,CAN,,10/9/1994,
DLR,,CID1628,3030,Customer Name 1628,Street Address 1628,Line2,Line3,The City,STATE,10471,USA,,10/10/1994,
DLR,,CID1629,3032,Customer Name 1629,Street Address 1629,Line2,Line3,The City,STATE,10471,USA,,10/11/1994,
DLR,,CID1630,3034,Customer Name 1630,Street Address 1630,Line2,Line3,The City,STATE,10471,USA,,10/12/1994,
DLR,,CID1631,3035,Customer Name 1631,Street Address 1631,Line2,Line3,The City,STATE,10471,USA,,10/13/1994,
DLR,,CID1632,3036,Customer Name 1632,Street Address 1632,Line2,Line3,The City,STATE,10471,CANADA,,10/14/1994,
DLR,,CID1633,3038,Customer Name 1633,Street Address 1633,Line2,Line3,The City,STATE,10471,USA,,10/15/1994,
DLR,,CID1634,3042,Customer Name 1634,Street Address 1634,Line2,Line3,The City,STATE,10471,USA,,10/16/1994,
DLR,,CID1635,3043,Customer Name 1635,Street Address 1635,Line2,Line3,The City,STATE,10471,USA,,10/17/1994,
DLR,,CID1636,3044,Customer Name 1636,Street Address 1636,Line2,Line3,The City,STATE,10471,USA,,10/18/1994,
DLR,,CID1637,3046,Customer Name 1637,Street Address 1637,Line2,Line3,The City,STATE,10471,USA,,10/19/1994,
DLR,,CID1638,3047,Customer Name 1638,Street Address 1638,Line2,Line3,The City,STATE,10471,USA,,10/20/1994,
DLR,,CID1639,3048,Customer Name 1639,Street Address 1639,Line2,Line3,The City,STATE,10471,USA,,10/21/1994,
DLR,,CID1640,3050,Customer Name 1640,Street Address 1640,Line2,Line3,The City,STATE,10471,USA,,10/22/1994,
DLR,,CID1641,3052,Customer Name 1641,Street Address 1641,Line2,Line3,The City,STATE,10471,CANADA,,10/23/1994,
DLR,,CID1642,3053,Customer Name 1642,Street Address 1642,Line2,Line3,The City,STATE,10471,USA,,10/24/1994,
DLR,,CID1643,3054,Customer Name 1643,Street Address 1643,Line2,Line3,The City,STATE,10471,USA,,10/25/1994,
DLR,,CID1644,3056,Customer Name 1644,Street Address 1644,Line2,Line3,The City,STATE,10471,USA,,10/26/1994,
DLR,,CID1645,3057,Customer Name 1645,Street Address 1645,Line2,Line3,The City,STATE,10471,USA,,10/27/1994,
DLR,,CID1646,3059,Customer Name 1646,Street Address 1646,Line2,Line3,The City,STATE,10471,USA,,10/28/1994,
DLR,,CID1647,3060,Customer Name 1647,Street Address 1647,Line2,Line3,The City,STATE,10471,USA,,10/29/1994,
DLR,,CID1648,3061,Customer Name 1648,Street Address 1648,Line2,Line3,The City,STATE,10471,CAN,,10/30/1994,
DLR,,CID1649,3062,Customer Name 1649,Street Address 1649,Line2,Line3,The City,STATE,10471,USA,,10/31/1994,
DLR,,CID1650,3063,Customer Name 1650,Street Address 1650,Line2,Line3,The City,STATE,10471,USA,,11/1/1994,
DLR,,CID1651,3064,Customer Name 1651,Street Address 1651,Line2,Line3,The City,STATE,10471,USA,,11/2/1994,
DLR,,CID1652,3066,Customer Name 1652,Street Address 1652,Line2,Line3,The City,STATE,10471,USA,,11/3/1994,
DLR,,CID1653,3067,Customer Name 1653,Street Address 1653,Line2,Line3,The City,STATE,10471,USA,,11/4/1994,
DLR,,CID1654,3068,Customer Name 1654,Street Address 1654,Line2,Line3,The City,STATE,10471,USA,,11/5/1994,
DLR,,CID1655,3069,Customer Name 1655,Street Address 1655,Line2,Line3,The City,STATE,10471,USA,,11/6/1994,
DLR,,CID1656,3070,Customer Name 1656,Street Address 1656,Line2,Line3,The City,STATE,10471,USA,,11/7/1994,
DLR,,CID1657,3071,Customer Name 1657,Street Address 1657,Line2,Line3,The City,STATE,10471,USA,,11/8/1994,
DLR,,CID1658,3072,Customer Name 1658,Street Address 1658,Line2,Line3,The City,STATE,10471,USA,,11/9/1994,
IND,,CID1659,3080,Customer Name 1659,Street Address 1659,Line2,Line3,The City,STATE,10471,USA,,11/10/1994,
DLR,,CID1660,3085,Customer Name 1660,Street Address 1660,Line2,Line3,The City,STATE,10471,CAN,,11/11/1994,
DLR,,CID1661,3086,Customer Name 1661,Street Address 1661,Line2,Line3,The City,STATE,10471,CANADA,,11/12/1994,
DLR,,CID1662,3087,Customer Name 1662,Street Address 1662,Line2,Line3,The City,STATE,10471,USA,,11/13/1994,
DLR,,CID1663,3093,Customer Name 1663,Street Address 1663,Line2,Line3,The City,STATE,10471,CAN,,11/14/1994,
DLR,,CID1664,3100,Customer Name 1664,Street Address 1664,Line2,Line3,The City,STATE,10471,USA,,11/15/1994,
DLR,,CID1665,3101,Customer Name 1665,Street Address 1665,Line2,Line3,The City,STATE,10471,USA,,11/16/1994,
DLR,,CID1666,3103,Customer Name 1666,Street Address 1666,Line2,Line3,The City,STATE,10471,USA,,11/17/1994,
IND,,CID1667,3108,Customer Name 1667,Street Address 1667,Line2,Line3,The City,STATE,10471,USA,,11/18/1994,
DLR,,CID1668,3120,Customer Name 1668,Street Address 1668,Line2,Line3,The City,STATE,10471,USA,,11/19/1994,
DLR,,CID1669,3121,Customer Name 1669,Street Address 1669,Line2,Line3,The City,STATE,10471,USA,,11/20/1994,
DLR,,CID1670,3138,Customer Name 1670,Street Address 1670,Line2,Line3,The City,STATE,10471,USA,,11/21/1994,
DLR,,CID1671,3139,Customer Name 1671,Street Address 1671,Line2,Line3,The City,STATE,10471,USA,,11/22/1994,
DLR,,CID1672,3142,Customer Name 1672,Street Address 1672,Line2,Line3,The City,STATE,10471,USA,,11/23/1994,
DLR,,CID1673,3143,Customer Name 1673,Street Address 1673,Line2,Line3,The City,STATE,10471,USA,,11/24/1994,
DLR,,CID1674,3144,Customer Name 1674,Street Address 1674,Line2,Line3,The City,STATE,10471,USA,,11/25/1994,
DLR,,CID1675,3146,Customer Name 1675,Street Address 1675,Line2,Line3,The City,STATE,10471,USA,,11/26/1994,
DLR,,CID1676,3147,Customer Name 1676,Street Address 1676,Line2,Line3,The City,STATE,10471,USA,,11/27/1994,
DLR,,CID1677,3148,Customer Name 1677,Street Address 1677,Line2,Line3,The City,STATE,10471,USA,,11/28/1994,
DLR,,CID1678,3151,Customer Name 1678,Street Address 1678,Line2,Line3,The City,STATE,10471,USA,,11/29/1994,
DLR,,CID1679,3152,Customer Name 1679,Street Address 1679,Line2,Line3,The City,STATE,10471,USA,,11/30/1994,
DLR,,CID1680,3153,Customer Name 1680,Street Address 1680,Line2,Line3,The City,STATE,10471,USA,,12/1/1994,
DLR,,CID1681,3154,Customer Name 1681,Street Address 1681,Line2,Line3,The City,STATE,10471,USA,,12/2/1994,
DLR,,CID1682,3155,Customer Name 1682,Street Address 1682,Line2,Line3,The City,STATE,10471,USA,,12/3/1994,
DLR,,CID1683,3157,Customer Name 1683,Street Address 1683,Line2,Line3,The City,STATE,10471,USA,,12/4/1994,
DLR,,CID1684,3158,Customer Name 1684,Street Address 1684,Line2,Line3,The City,STATE,10471,USA,,12/5/1994,
DLR,,CID1685,3159,Customer Name 1685,Street Address 1685,Line2,Line3,The City,STATE,10471,USA,,12/6/1994,
DLR,,CID1686,3164,Customer Name 1686,Street Address 1686,Line2,Line3,The City,STATE,10471,USA,,12/7/1994,
DLR,,CID1687,3165,Customer Name 1687,Street Address 1687,Line2,Line3,The City,STATE,10471,USA,,12/8/1994,
DLR,,CID1688,3166,Customer Name 1688,Street Address 1688,Line2,Line3,The City,STATE,10471,USA,,12/9/1994,
DLR,,CID1689,3167,Customer Name 1689,Street Address 1689,Line2,Line3,The City,STATE,10471,USA,,12/10/1994,
DLR,,CID1690,3169,Customer Name 1690,Street Address 1690,Line2,Line3,The City,STATE,10471,USA,,12/11/1994,
DLR,,CID1691,3170,Customer Name 1691,Street Address 1691,Line2,Line3,The City,STATE,10471,USA,,12/12/1994,
IND,,CID1692,3172,Customer Name 1692,Street Address 1692,Line2,Line3,The City,STATE,10471,USA,,12/13/1994,
DLR,,CID1693,3173,Customer Name 1693,Street Address 1693,Line2,Line3,The City,STATE,10471,USA,,12/14/1994,
DLR,,CID1694,3174,Customer Name 1694,Street Address 1694,Line2,Line3,The City,STATE,10471,,,12/15/1994,
DLR,,CID1695,3175,Customer Name 1695,Street Address 1695,Line2,Line3,The City,STATE,10471,USA,,12/16/1994,
DLR,,CID1696,3176,Customer Name 1696,Street Address 1696,Line2,Line3,The City,STATE,10471,USA,,12/17/1994,
DLR,,CID1697,3177,Customer Name 1697,Street Address 1697,Line2,Line3,The City,STATE,10471,USA,,12/18/1994,
DLR,,CID1698,3180,Customer Name 1698,Street Address 1698,Line2,Line3,The City,STATE,10471,USA,,12/19/1994,
DLR,,CID1699,3181,Customer Name 1699,Street Address 1699,Line2,Line3,The City,STATE,10471,USA,,12/20/1994,
DLR,,CID1700,3182,Customer Name 1700,Street Address 1700,Line2,Line3,The City,STATE,10471,USA,,12/21/1994,
DLR,,CID1701,3184,Customer Name 1701,Street Address 1701,Line2,Line3,The City,STATE,10471,USA,,12/22/1994,
IND,,CID1702,3185,Customer Name 1702,Street Address 1702,Line2,Line3,The City,STATE,10471,USA,,12/23/1994,
DLR,,CID1703,3187,Customer Name 1703,Street Address 1703,Line2,Line3,The City,STATE,10471,USA,,12/24/1994,
DLR,,CID1704,3188,Customer Name 1704,Street Address 1704,Line2,Line3,The City,STATE,10471,CAN,,12/25/1994,
DLR,,CID1705,3190,Customer Name 1705,Street Address 1705,Line2,Line3,The City,STATE,10471,USA,,12/26/1994,
DLR,,CID1706,3192,Customer Name 1706,Street Address 1706,Line2,Line3,The City,STATE,10471,USA,,12/27/1994,
DLR,,CID1707,3193,Customer Name 1707,Street Address 1707,Line2,Line3,The City,STATE,10471,USA,,12/28/1994,
DLR,,CID1708,3194,Customer Name 1708,Street Address 1708,Line2,Line3,The City,STATE,10471,USA,,12/29/1994,
DLR,,CID1709,3197,Customer Name 1709,Street Address 1709,Line2,Line3,The City,STATE,10471,USA,,12/30/1994,
DLR,,CID1710,3198,Customer Name 1710,Street Address 1710,Line2,Line3,The City,STATE,10471,USA,,12/31/1994,
DLR,,CID1711,3199,Customer Name 1711,Street Address 1711,Line2,Line3,The City,STATE,10471,USA,,1/1/1995,
DLR,,CID1712,3201,Customer Name 1712,Street Address 1712,Line2,Line3,The City,STATE,10471,USA,,1/2/1995,
DLR,,CID1713,3204,Customer Name 1713,Street Address 1713,Line2,Line3,The City,STATE,10471,USA,,1/3/1995,
DLR,,CID1714,3206,Customer Name 1714,Street Address 1714,Line2,Line3,The City,STATE,10471,USA,,1/4/1995,
OEM,,CID1715,3209,Customer Name 1715,Street Address 1715,Line2,Line3,The City,STATE,10471,CAN,,1/5/1995,
DLR,,CID1716,3210,Customer Name 1716,Street Address 1716,Line2,Line3,The City,STATE,10471,USA,,1/6/1995,
DLR,,CID1717,3211,Customer Name 1717,Street Address 1717,Line2,Line3,The City,STATE,10471,USA,,1/7/1995,
DLR,,CID1718,3212,Customer Name 1718,Street Address 1718,Line2,Line3,The City,STATE,10471,USA,,1/8/1995,
DLR,,CID1719,3213,Customer Name 1719,Street Address 1719,Line2,Line3,The City,STATE,10471,USA,,1/9/1995,
DLR,,CID1720,3215,Customer Name 1720,Street Address 1720,Line2,Line3,The City,STATE,10471,USA,,1/10/1995,
DLR,,CID1721,3216,Customer Name 1721,Street Address 1721,Line2,Line3,The City,STATE,10471,USA,,1/11/1995,
DLR,,CID1722,3218,Customer Name 1722,Street Address 1722,Line2,Line3,The City,STATE,10471,USA,,1/12/1995,
DLR,,CID1723,3219,Customer Name 1723,Street Address 1723,Line2,Line3,The City,STATE,10471,USA,,1/13/1995,
DLR,,CID1724,3220,Customer Name 1724,Street Address 1724,Line2,Line3,The City,STATE,10471,USA,,1/14/1995,
DLR,,CID1725,3222,Customer Name 1725,Street Address 1725,Line2,Line3,The City,STATE,10471,USA,,1/15/1995,
DLR,,CID1726,3224,Customer Name 1726,Street Address 1726,Line2,Line3,The City,STATE,10471,USA,,1/16/1995,
DLR,,CID1727,3225,Customer Name 1727,Street Address 1727,Line2,Line3,The City,STATE,10471,USA,,1/17/1995,
DLR,,CID1728,3227,Customer Name 1728,Street Address 1728,Line2,Line3,The City,STATE,10471,USA,,1/18/1995,
DLR,,CID1729,3230,Customer Name 1729,Street Address 1729,Line2,Line3,The City,STATE,10471,USA,,1/19/1995,
DLR,,CID1730,3231,Customer Name 1730,Street Address 1730,Line2,Line3,The City,STATE,10471,USA,,1/20/1995,
DLR,,CID1731,3233,Customer Name 1731,Street Address 1731,Line2,Line3,The City,STATE,10471,USA,,1/21/1995,
DLR,,CID1732,3234,Customer Name 1732,Street Address 1732,Line2,Line3,The City,STATE,10471,USA,,1/22/1995,
DLR,,CID1733,3235,Customer Name 1733,Street Address 1733,Line2,Line3,The City,STATE,10471,USA,,1/23/1995,
OEM,,CID1734,3236,Customer Name 1734,Street Address 1734,Line2,Line3,The City,STATE,10471,USA,,1/24/1995,
DLR,,CID1735,3239,Customer Name 1735,Street Address 1735,Line2,Line3,The City,STATE,10471,USA,,1/25/1995,
DLR,,CID1736,3240,Customer Name 1736,Street Address 1736,Line2,Line3,The City,STATE,10471,USA,,1/26/1995,
DLR,,CID1737,3242,Customer Name 1737,Street Address 1737,Line2,Line3,The City,STATE,10471,USA,,1/27/1995,
DLR,,CID1738,3243,Customer Name 1738,Street Address 1738,Line2,Line3,The City,STATE,10471,USA,,1/28/1995,
DLR,,CID1739,3249,Customer Name 1739,Street Address 1739,Line2,Line3,The City,STATE,10471,USA,,1/29/1995,
DLR,,CID1740,3251,Customer Name 1740,Street Address 1740,Line2,Line3,The City,STATE,10471,USA,,1/30/1995,
DLR,,CID1741,3254,Customer Name 1741,Street Address 1741,Line2,Line3,The City,STATE,10471,USA,,1/31/1995,
DLR,,CID1742,3255,Customer Name 1742,Street Address 1742,Line2,Line3,The City,STATE,10471,USA,,2/1/1995,
DLR,,CID1743,3257,Customer Name 1743,Street Address 1743,Line2,Line3,The City,STATE,10471,USA,,2/2/1995,
DLR,,CID1744,3258,Customer Name 1744,Street Address 1744,Line2,Line3,The City,STATE,10471,USA,,2/3/1995,
IND,,CID1745,3260,Customer Name 1745,Street Address 1745,Line2,Line3,The City,STATE,10471,USA,,2/4/1995,
DLR,,CID1746,3261,Customer Name 1746,Street Address 1746,Line2,Line3,The City,STATE,10471,USA,,2/5/1995,
DLR,,CID1747,3262,Customer Name 1747,Street Address 1747,Line2,Line3,The City,STATE,10471,USA,,2/6/1995,
DLR,,CID1748,3263,Customer Name 1748,Street Address 1748,Line2,Line3,The City,STATE,10471,USA,,2/7/1995,
DLR,,CID1749,3266,Customer Name 1749,Street Address 1749,Line2,Line3,The City,STATE,10471,USA,,2/8/1995,
DLR,,CID1750,3267,Customer Name 1750,Street Address 1750,Line2,Line3,The City,STATE,10471,USA,,2/9/1995,
DLR,,CID1751,3268,Customer Name 1751,Street Address 1751,Line2,Line3,The City,STATE,10471,CAN,,2/10/1995,
